Schaal;Periode;TypeResultaat;Versie;Habitattype;Habitatsubtype;Criterium;Indicator;Belang;SBZH;nObs;sumWeights;AandeelGunstig;AandeelGunstig_LLCI;AandeelGunstig_ULCI
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;invasieve exoten;b;Buiten;28;31,87275373;25,48;12,33;45,38
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;ruderalisering;zb;Binnen & Buiten;59;60,83143536;99,18;94,26;99,89
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;ruderalisering;zb;Binnen;31;28,95868163;98,27;88,41;99,77
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;ruderalisering;zb;Buiten;28;31,87275373;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;vergrassing;zb;Binnen & Buiten;59;60,83143536;78,79;66;87,66
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;vergrassing;zb;Binnen;31;28,95868163;69,16;50,55;83,11
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;vergrassing;zb;Buiten;28;31,87275373;87,53;67,6;95,94
Vlaanderen;2;Habitattype;Versie 2.0;9190;9190;Verstoring;verruiging;zb;Binnen & Buiten;59;60,83143536;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;verruiging;zb;Binnen;31;28,95868163;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9190;9190;Verstoring;verruiging;zb;Buiten;28;31,87275373;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Verstoring;verruiging;zb;Binnen & Buiten;59;60,83143536;90,71;79,99;95,98
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;verruiging;zb;Binnen;31;28,95868163;89,64;74,51;96,24
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;verruiging;zb;Buiten;28;31,87275373;91,69;72,03;97,93
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;59;60,83143536;53,78;40,57;66,48
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;31;28,95868163;71,2;52,89;84,49
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;28;31,87275373;37,95;21,52;57,7
Vlaanderen;2;Habitattype;Versie 3;9190;9190;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;59;60,83143536;100;100;100
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;31;28,95868163;100;100;100
Vlaanderen;2;SBZH;Versie 3;9190;9190;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;28;31,87275373;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Binnen & Buiten;38;114,4871183;14,21;3,8;40,98
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Binnen;29;28,23;20,23;9,21;38,78
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;aandeel dood hout;b;Buiten;9;86,25711828;12,24;1,66;53,5
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Binnen & Buiten;38;114,4871183;14,21;3,8;40,98
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Binnen;29;28,23;20,23;9,21;38,78
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;aandeel dood hout;b;Buiten;9;86,25711828;12,24;1,66;53,5
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Binnen & Buiten;38;114,4871183;48,56;25,33;72,43
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Binnen;29;28,23;87,78;70,89;95,49
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;bosconstantie;zb;Buiten;9;86,25711828;35,73;11,89;69,59
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;bosconstantie;zb;Binnen & Buiten;38;114,4871183;48,56;25,33;72,43
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;bosconstantie;zb;Binnen;29;28,23;87,78;70,89;95,49
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;bosconstantie;zb;Buiten;9;86,25711828;35,73;11,89;69,59
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;38;114,4871183;1,49;0,33;6,47
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen;29;28,23;6,06;1,45;21,99
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Buiten;9;86,25711828;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;38;114,4871183;1,49;0,33;6,47
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Binnen;29;28,23;6,06;1,45;21,99
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;hoeveelheid dik dood hout;zb;Buiten;9;86,25711828;0;0;0
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;38;114,4871183;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen;29;28,23;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Buiten;9;86,25711828;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;38;114,4871183;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Binnen;29;28,23;100;100;100
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;horizontale structuur - groeiklassen;b;Buiten;9;86,25711828;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Binnen & Buiten;38;114,4871183;13,56;6,76;25,34
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Binnen;29;28,23;54,98;36,72;71,99
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;minimum structuurareaal;zb;Buiten;9;86,25711828;0;0;0
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Binnen & Buiten;38;114,4871183;17,67;9,16;31,37
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Binnen;29;28,23;71,66;52,53;85,25
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;minimum structuurareaal;zb;Buiten;9;86,25711828;0;0;0
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Binnen & Buiten;38;114,4871183;98,25;92,63;99,6
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Binnen;29;28,23;92,92;75,36;98,25
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Structuur;verticale structuur;b;Buiten;9;86,25711828;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Structuur;verticale structuur;b;Binnen & Buiten;38;114,4871183;98,25;92,63;99,6
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;verticale structuur;b;Binnen;29;28,23;92,92;75,36;98,25
Vlaanderen;2;SBZH;Versie 3;9130;9130;Structuur;verticale structuur;b;Buiten;9;86,25711828;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;38;114,4871183;37,07;17,91;61,4
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;29;28,23;65,36;46,42;80,42
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;9;86,25711828;27,81;8,4;61,82
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;38;114,4871183;37,07;17,91;61,4
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;29;28,23;65,36;46,42;80,42
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;9;86,25711828;27,81;8,4;61,82
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;38;114,4871183;11,84;2,49;41,37
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;29;28,23;10,63;3,42;28,54
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;9;86,25711828;12,24;1,66;53,5
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;38;114,4871183;74,88;47,97;90,6
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;29;28,23;69,93;51,06;83,82
Vlaanderen;2;SBZH;Versie 3;9130;9130;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;9;86,25711828;76,51;39,66;94,16
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Binnen & Buiten;38;114,4871183;79,17;49,13;93,73
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Binnen;29;28,23;90,29;73,29;96,93
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;invasieve exoten;b;Buiten;9;86,25711828;75,53;38,41;93,85
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Binnen & Buiten;38;114,4871183;81,56;49,51;95,23
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Binnen;29;28,23;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;ruderalisering;zb;Buiten;9;86,25711828;75,53;38,41;93,85
Vlaanderen;2;Habitattype;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Binnen & Buiten;38;114,4871183;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Binnen;29;28,23;100;100;100
Vlaanderen;2;SBZH;Versie 2.0;9130;9130;Verstoring;verruiging;zb;Buiten;9;86,25711828;100;100;100
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Verstoring;verruiging;zb;Binnen & Buiten;38;114,4871183;64,28;37,15;84,57
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;verruiging;zb;Binnen;29;28,23;86,75;69,05;95,05
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;verruiging;zb;Buiten;9;86,25711828;56,93;25,41;83,68
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;38;114,4871183;79,17;49,13;93,73
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;29;28,23;90,29;73,29;96,93
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;9;86,25711828;75,53;38,41;93,85
Vlaanderen;2;Habitattype;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;38;114,4871183;89,91;57,15;98,35
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;29;28,23;96,46;78,29;99,52
Vlaanderen;2;SBZH;Versie 3;9130;9130;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;9;86,25711828;87,76;46,5;98,34
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;aandeel dood hout;b;Binnen & Buiten;266;257,0455842;32,93;27,45;38,91
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;aandeel dood hout;b;Binnen;145;136,38;35,85;28,35;44,11
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;aandeel dood hout;b;Buiten;121;120,6655842;29,63;22,05;38,53
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;aandeel dood hout;b;Binnen & Buiten;266;257,0455842;32,93;27,45;38,91
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;aandeel dood hout;b;Binnen;145;136,38;35,85;28,35;44,11
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;aandeel dood hout;b;Buiten;121;120,6655842;29,63;22,05;38,53
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;bosconstantie;zb;Binnen & Buiten;266;257,0455842;65,08;59,07;70,64
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;bosconstantie;zb;Binnen;145;136,38;80,56;73,28;86,23
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;bosconstantie;zb;Buiten;121;120,6655842;47,58;38,7;56,62
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;bosconstantie;zb;Binnen & Buiten;266;257,0455842;65,08;59,07;70,64
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;bosconstantie;zb;Binnen;145;136,38;80,56;73,28;86,23
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;bosconstantie;zb;Buiten;121;120,6655842;47,58;38,7;56,62
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;266;257,0455842;8,42;5,55;12,57
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen;145;136,38;5,87;2,96;11,3
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Buiten;121;120,6655842;11,3;6,67;18,52
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;266;257,0455842;8,42;5,55;12,57
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Binnen;145;136,38;5,87;2,96;11,3
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;hoeveelheid dik dood hout;zb;Buiten;121;120,6655842;11,3;6,67;18,52
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;266;257,0455842;98,38;95,75;99,39
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen;145;136,38;98,53;94,32;99,63
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Buiten;121;120,6655842;98,2;93,07;99,55
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;266;257,0455842;98,38;95,75;99,39
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Binnen;145;136,38;98,53;94,32;99,63
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;horizontale structuur - groeiklassen;b;Buiten;121;120,6655842;98,2;93,07;99,55
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;minimum structuurareaal;zb;Binnen & Buiten;266;257,0455842;37,68;32;43,73
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;minimum structuurareaal;zb;Binnen;145;136,38;62,6;54,36;70,17
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;minimum structuurareaal;zb;Buiten;121;120,6655842;9,53;5,46;16,11
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;minimum structuurareaal;zb;Binnen & Buiten;266;257,0455842;37,68;32;43,73
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;minimum structuurareaal;zb;Binnen;145;136,38;62,6;54,36;70,17
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;minimum structuurareaal;zb;Buiten;121;120,6655842;9,53;5,46;16,11
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Structuur;verticale structuur;b;Binnen & Buiten;266;257,0455842;88,63;84,1;91,99
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;verticale structuur;b;Binnen;145;136,38;84,7;77,68;89,81
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Structuur;verticale structuur;b;Buiten;121;120,6655842;93,06;86,7;96,5
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Structuur;verticale structuur;b;Binnen & Buiten;266;257,0455842;88,63;84,1;91,99
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;verticale structuur;b;Binnen;145;136,38;84,7;77,68;89,81
Vlaanderen;2;SBZH;Versie 3;9120;9120;Structuur;verticale structuur;b;Buiten;121;120,6655842;93,06;86,7;96,5
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;266;257,0455842;62,35;56,28;68,05
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;145;136,38;66,84;58,67;74,11
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;121;120,6655842;57,26;48,18;65,88
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;266;257,0455842;62,35;56,28;68,05
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;145;136,38;66,84;58,67;74,11
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Buiten;121;120,6655842;57,26;48,18;65,88
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;266;257,0455842;2,61;1,26;5,32
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;145;136,38;4,17;1,91;8,85
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;121;120,6655842;0,85;0,12;5,78
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen & Buiten;266;257,0455842;26,67;21,65;32,37
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Binnen;145;136,38;36,95;29,4;45,2
Vlaanderen;2;SBZH;Versie 3;9120;9120;Vegetatie;sleutelsoorten van de kruidlaag;b;Buiten;121;120,6655842;15,05;9,64;22,73
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;invasieve exoten;b;Binnen & Buiten;266;257,0455842;68,02;62,06;73,44
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;invasieve exoten;b;Binnen;145;136,38;75,71;67,91;82,11
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;invasieve exoten;b;Buiten;121;120,6655842;59,32;50,22;67,83
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;ruderalisering;zb;Binnen & Buiten;266;257,0455842;93,87;90,26;96,19
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;ruderalisering;zb;Binnen;145;136,38;97,8;93,39;99,29
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;ruderalisering;zb;Buiten;121;120,6655842;89,42;82,68;93,73
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;vergrassing;zb;Binnen & Buiten;266;257,0455842;99,36;97,39;99,85
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;vergrassing;zb;Binnen;145;136,38;98,8;95,15;99,71
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;vergrassing;zb;Buiten;121;120,6655842;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9120;9120;Verstoring;verruiging;zb;Binnen & Buiten;266;257,0455842;96,07;92,84;97,87
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;verruiging;zb;Binnen;145;136,38;94,87;89,62;97,54
Vlaanderen;2;SBZH;Versie 2.0;9120;9120;Verstoring;verruiging;zb;Buiten;121;120,6655842;97,42;92,29;99,17
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Verstoring;verruiging;zb;Binnen & Buiten;266;257,0455842;76,13;70,58;80,91
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;verruiging;zb;Binnen;145;136,38;77,99;70,43;84,05
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;verruiging;zb;Buiten;121;120,6655842;74,02;65,44;81,09
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen & Buiten;266;257,0455842;68,36;62,43;73,76
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de boom- en struiklaag;b;Binnen;145;136,38;75,27;67,47;81,71
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de boom- en struiklaag;b;Buiten;121;120,6655842;60,55;51,46;68,96
Vlaanderen;2;Habitattype;Versie 3;9120;9120;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen & Buiten;266;257,0455842;100;100;100
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de kruidlaag;zb;Binnen;145;136,38;100;100;100
Vlaanderen;2;SBZH;Versie 3;9120;9120;Verstoring;invasieve exoten van de kruidlaag;zb;Buiten;121;120,6655842;100;100;100
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Structuur;aandeel dood hout;b;Binnen & Buiten;3;11,02180685;90,93;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;aandeel dood hout;b;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;aandeel dood hout;b;Buiten;1;1;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9110;9110;Structuur;aandeel dood hout;b;Binnen & Buiten;3;11,02180685;90,93;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;aandeel dood hout;b;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;aandeel dood hout;b;Buiten;1;1;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Structuur;bosconstantie;zb;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;bosconstantie;zb;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;bosconstantie;zb;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9110;9110;Structuur;bosconstantie;zb;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;bosconstantie;zb;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;bosconstantie;zb;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;3;11,02180685;0;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;hoeveelheid dik dood hout;zb;Binnen;2;10,02180685;0;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;hoeveelheid dik dood hout;zb;Buiten;1;1;0;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9110;9110;Structuur;hoeveelheid dik dood hout;zb;Binnen & Buiten;3;11,02180685;0;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;hoeveelheid dik dood hout;zb;Binnen;2;10,02180685;0;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;hoeveelheid dik dood hout;zb;Buiten;1;1;0;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;3;11,02180685;54,54;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;horizontale structuur - groeiklassen;b;Binnen;2;10,02180685;50;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;horizontale structuur - groeiklassen;b;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9110;9110;Structuur;horizontale structuur - groeiklassen;b;Binnen & Buiten;3;11,02180685;54,54;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;horizontale structuur - groeiklassen;b;Binnen;2;10,02180685;50;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;horizontale structuur - groeiklassen;b;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Structuur;minimum structuurareaal;zb;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;minimum structuurareaal;zb;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;minimum structuurareaal;zb;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9110;9110;Structuur;minimum structuurareaal;zb;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;minimum structuurareaal;zb;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;minimum structuurareaal;zb;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Structuur;verticale structuur;b;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;verticale structuur;b;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Structuur;verticale structuur;b;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 3;9110;9110;Structuur;verticale structuur;b;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;verticale structuur;b;Binnen;2;10,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 3;9110;9110;Structuur;verticale structuur;b;Buiten;1;1;100;NA;NA
Vlaanderen;2;Habitattype;Versie 2.0;9110;9110;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen & Buiten;3;11,02180685;100;NA;NA
Vlaanderen;2;SBZH;Versie 2.0;9110;9110;Vegetatie;sleutelsoorten van de boom- en struiklaag;b;Binnen;2;10,02180685;100;NA;NA
